0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
143.72156257877901,79.70757686873142,86.91809900037569,79.71525704226515,143.54976908975206,79.71756724964426,86.91807919949298,79.70981661632399,130.82086688163594,3.253512980623397,161.4425768303774,3.3449070948993667,130.52244865073425,3.356750601737277,161.44018898226756,3.266725167757845,205.21807398415064,1.502506238851232,8.749953344054997,1.6340633217027518,204.62952882836086,1.7614222187695092,8.675597643096811,1.6387469998021018,4.651274867526585,0.8041507528556647,0.656597824931321,0.8286024087297627,4.2934327184246905,0.8304772224600389,0.6153938714135846,0.8024817416533572,4.2727865880204146,1.916447131573466,1.8744486387256483,1.8988621469869913,3.553836255721805,1.7006201664971303,1.6657849780248795,1.726203902435828,8.642446529381093,4.709325802636673,4.874276322130008,4.747588136681218,7.214356618795626,4.259801351700205,4.700626580611509,3.941646569101381,16.618574233870074,10.678037045741537,14.761588114021816,10.970332055044064,14.9560771779705,9.630821553626722,14.203050879441179,9.32552877804177,32.966089859571,37.242111926700915,33.91933673660368,37.960341897534455,31.67293169237793,35.58572830897536,33.423054791582416,35.23320515063254,205.21807398415064,0.6153938714135846,332.47435442078165
107.09126080786322,59.33755681551531,64.73193506315054,59.39145215983155,106.85607435938468,59.3918249657803,64.73167669288549,59.33798546348149,97.56666577607673,2.317224144251103,120.33141099143278,2.673993756126521,97.14266936639152,2.6771196806392656,120.33008065550442,2.318831228928893,153.28610527082046,1.0148393327093979,6.497852831611388,1.4009711183067295,152.40879607144035,1.4019322799381655,6.4825244447835795,1.0284286312198736,4.071392778321314,0.6197361362367586,0.45366966283493776,0.6118081036380545,2.9131631117837644,0.6087653754127744,0.4455244354089707,0.6184196267471633,4.2333862543389085,1.4607673911009278,1.2963078175824816,1.407512271726735,2.1733615558295463,1.3631588775394095,1.2707529026935864,1.4161541547843874,9.337916523967031,3.6297831556289486,3.5955128844419586,3.6406412908956507,4.755603766097167,3.3728403264075046,3.773486717503767,3.4265538405612825,16.131106966608286,8.210022772467319,10.943367233302915,8.228087578177194,10.31712677940833,7.886027268279495,11.328068201427797,8.27639576015201,28.518580042550038,29.02986952106076,25.972037154077135,28.593696042879827,23.170871978480584,27.933925967678128,26.48688893649541,29.069855002115375,153.28610527082046,0.4455244354089707,343.05768368262665
128.8535981277538,71.5322546967066,77.94760171822696,71.51649746623278,128.76115502327914,71.51435877623275,77.94779270211605,71.53054565286601,117.21346470924355,3.0456671556091317,144.6191995373514,3.01172664925923,117.05758409872874,3.00863616506172,144.62092163447838,3.0397865091116936,183.60732162591137,1.6775011499537191,7.7936263566358415,1.5780847181293527,183.3217841899281,1.58019563665587,7.812466661682611,1.6356865131002105,4.2101773372029845,0.7185421302862549,0.574430218513166,0.792477812625021,4.2138188439302855,0.7950153831269106,0.574627829519664,0.7213253906692032,3.8971505089605603,1.6453874632334426,1.6441164018323007,1.8185622420803171,3.9807967408067326,1.9158404234666262,1.7148469936203141,1.660659942928964,7.484600492953725,3.783255344904291,4.041851915442928,4.053086184080987,8.028864223824936,4.497196806750892,4.736151976349489,3.761735617465958,14.333156224044963,8.514520359011954,11.713161909169994,8.829702984802353,15.384067718641788,9.844310658198355,13.211680870671252,8.943286237553526,27.63286082926024,31.512026050266634,28.29860340865131,32.62393401050906,31.11849678345559,33.34141377171695,30.365231509119447,31.881016077504782,183.60732162591137,0.574430218513166,318.6338140099137
162.28671525872443,90.04551902076746,98.17792265295563,90.02556052742776,162.19125500778347,90.02572039695644,98.17790219969599,90.04555088518396,147.59853781359197,3.548943329211876,182.1276719320524,3.5496642899555093,147.44119003365586,3.5496257825609474,182.12760032371114,3.550626245079842,231.11056790418695,1.3475391412886295,9.682781861962688,1.3530216542039124,230.8448835957056,1.3379577778260248,9.685121392349563,1.3519150053927689,4.916418495873323,0.5306947894461349,0.4095027406819302,0.547198635064228,4.921346890048014,0.5467137962434696,0.41307369035158853,0.5317610301374651,4.041650389413251,1.0762922484747555,0.9575840904843191,1.0997350281402705,4.016633988764815,1.0853791490706401,1.0300561743017105,1.0697127669104376,7.575760775920767,2.4659899678865225,2.682452749318413,2.8278208126710203,7.927266303925629,2.6334917237628117,3.516809361064934,2.4858196319407995,15.101458081652853,6.890051719905356,11.969449453084993,8.346604623009528,17.398643787647245,7.982905104017308,13.09315878793066,6.605601867191833,30.639409275732056,37.018313001762095,32.585398271294835,39.32793264552686,38.180749371378965,38.84780109786385,33.727192972985236,36.78857164090847,231.11056790418695,0.4095027406819302,563.3687940142398
184.42369794280054,102.19013596294057,111.50738814159095,102.20363294645296,184.1208933723151,102.2036057198485,111.50735807387036,102.1901494196357,167.88330470628344,3.6891312297966046,207.0947180183127,3.901138431311587,167.3583970916913,3.901500802294361,207.09456778901944,3.689404286729112,263.3010360393456,0.9092515305002753,10.989590513899833,1.1800986881991085,262.2846102425293,1.182372400955603,10.989081947455617,0.9051594190224239,5.393139854465749,0.4050123657556719,0.30998005789717276,0.3978546271536108,4.6948590325471,0.3982093120578263,0.3106883148719271,0.40299839884660443,4.038033612236994,0.8031282044241437,0.6434328565707879,0.7691489933325037,2.8158659993927935,0.7712198264297944,0.7218447195162101,0.7884697865909502,7.758278395539557,2.615845752236568,2.8515335476709565,2.408022665199592,5.624240344904177,2.287261839154942,3.6125494573556196,2.3456736496400916,17.43351908198523,8.71677008700674,14.23702747144361,9.1357244069053,15.12304259208229,8.672583324668771,15.38725884186314,7.988059602404128,37.73126278065842,42.57588453898438,38.445190111950495,44.66211174764692,36.37633262293909,44.41922690648157,39.90097498243111,42.27262459091294,263.3010360393456,0.30998005789717276,848.412822958722
150.70809937575615,83.51898214138885,91.1134259349876,83.51039631872057,150.4349912476501,83.50732138941308,91.11341853396287,83.5162337677315,137.2071097497328,3.059075807793406,169.23500844951135,3.230384797779392,136.74383282876954,3.2272983040587344,169.23656100909068,3.053876276492094,215.21506926898098,0.9790692128205998,8.988631560104475,1.1841764535877233,214.36780824172013,1.1809994711625973,9.009457714809948,0.9726706659294652,4.464250684574267,0.4848507754889666,0.34548873769801136,0.46965787519764185,3.9738041419331713,0.4751261103948288,0.3496244122475479,0.49082363955658426,3.606514240693566,1.009835267817559,0.9272985095082308,1.0747192582830172,2.83339815835646,1.1588123024964538,0.9909980497021014,1.0626030883546218,7.1958253657674955,2.9229063004036213,3.3262329859774455,3.3032031451388866,6.525638211881223,3.95142679586669,4.09174705238396,3.336228953157698,15.104292507085493,7.921217156300283,12.86231974572706,8.897744182914998,16.425410228851515,11.05981899023069,14.637147903608078,9.202270755989648,31.93147766208696,35.351813899560526,33.05832189358323,37.0691288412724,34.63137012907123,40.491354213403994,35.813445315633544,36.986914266815944,215.21506926898098,0.34548873769801136,621.9293339718024
172.16816331704624,95.59485529971859,104.11345884557669,95.58947729035387,171.9273297085043,95.59038251364751,104.115134883879,95.60149741472861,156.68928057731114,5.177563706363224,193.21170410262107,4.8223812584766215,156.2918081700189,4.784828213853265,193.2191581987886,5.1004321023375185,245.5516894838036,5.116976502828277,10.58257048256023,4.323517223125938,244.87531787956436,3.6948897708272357,10.83544322293059,3.8532467993473407,6.741106054097729,2.067054109090032,1.659436317596267,2.7202611238537937,6.6368547658121075,2.847612859976933,2.0130114240911747,1.946023317257655,7.414328400949442,3.663867164674136,4.16338691583217,4.606406739029753,7.1233874146103515,6.551804177008278,5.441420162327558,3.791163104855097,14.074879176671335,7.459773739149937,7.589295667292262,8.528744209183259,13.317714838359702,10.993190758372426,9.87994886690312,7.541602407240841,24.122159021181226,13.618896117236607,17.71980968047758,16.730023547858774,23.59046270954281,17.3475818784051,19.82627293526083,13.851267911378883,42.98532572575247,44.187469473178325,40.643731945625404,46.97434389352481,41.26456536284627,44.99196168786346,42.20102903909939,44.944438582598046,245.5516894838036,1.659436317596267,146.97295134500317
157.09993503551365,87.14686300996587,94.96678772945906,87.13890306224988,156.76463103447458,87.13991158298037,94.9663207249695,87.14705134374427,143.00517624099768,4.1271336392312,176.20466961446834,4.445262898879725,142.4330465436844,4.42866707033172,176.20342468500849,4.1193228978917835,224.09599150683957,2.9801739522336463,9.60525364612713,3.363997806385822,223.0205019630168,3.235269224901156,9.666645829948717,2.83756903908601,6.458816685036484,1.9261121803340007,1.2981903595202384,1.741381121278069,5.495874880626355,1.7442316167771468,1.402507378236724,1.8567908637262216,6.9632601737069635,3.738846443482656,3.1704255172398503,3.6157000086406095,5.4669419576293485,3.687884259059688,3.8310805317742345,3.7744898666439766,12.391278252021422,6.648926707077523,6.2450319351398615,6.928087148628593,10.580261757955961,6.780379606932673,8.222345651095806,6.85679422296577,20.383461409464104,10.43737100854623,15.283877506763194,11.876840150898362,18.86203660099313,11.860503462919471,17.640474515408357,11.394613139917062,37.39465708248944,38.70755402105286,36.40223750931169,41.901023940878545,34.01552726823988,41.015092289917874,37.8084821333363,38.3610130094401,224.09599150683957,1.2981903595202384,171.6218268865106
161.0787178588102,89.36706529685713,97.4306483695792,89.36170079922734,160.93226218070055,89.36542602210778,97.43101267200365,89.36916108456795,146.52670903952614,3.537996332739787,180.74303054226237,3.6616468852101414,146.2821521242616,3.6673293115434777,180.74244147330865,3.556644970977293,229.45984206028038,1.510955515109526,9.679837949551462,1.596920415130041,229.0283704297794,1.6829259036439452,9.630164243433136,1.7498389773228515,5.174857272646509,0.6932512228960007,0.5763925609431375,0.7799463837913772,4.7505148876530505,0.7300421046818852,0.5208405476841,0.7091023176471787,4.44826699148835,1.412529328836357,1.486747633600462,1.9564716118892207,4.036178104100391,1.4015729506067909,1.226022527472701,1.4411337763065206,8.200297815181369,3.1919683607219715,4.349091747903732,5.09444666022968,7.940917971554961,3.6058850355488503,3.8875326861852666,3.2739647830182026,16.249044556617747,7.989140708132283,15.224408879639787,11.733045404482555,16.21811622667454,9.44019356810835,14.128472153031115,8.118898337338539,32.71201078055279,37.88625612988496,37.31407003841979,41.53577275545218,31.94252008982931,39.01830154570651,35.559491822400126,37.82949726898575,229.45984206028038,0.5208405476841,439.5567943597438
113.64704501579922,63.17489732651165,68.76418945689971,63.14339270025468,113.60839238587664,63.1387403178183,68.7644761650553,63.17110755342591,103.30766597766666,2.611982741590425,127.38233413665125,2.6137802435096713,103.25508240205903,2.610877190538834,127.38556384661982,2.607285736583878,161.52713246346622,1.136102516622098,6.827047111218208,1.103149799271809,161.4980854919456,1.0995064558422283,6.859879206201109,1.1382690794543642,3.814036822619022,0.4282325689454507,0.317722349648881,0.418353678492845,3.8542276125873363,0.42266754525526684,0.3260500409920027,0.4260090531414029,3.450492114193477,0.930215993838874,0.7650503727093387,0.9742263249101382,3.5626896769439984,1.0300211044644803,0.8838186796965567,0.939517641372897,6.794961075245267,2.8064671566974235,2.8625490800295426,2.8616236917810642,7.139210938483686,3.5150149421705392,3.793065283130818,2.775533195393445,14.290237944745591,8.53538217399981,10.874175736000568,8.624129571985858,16.279494405051516,10.83070825072658,12.900897225917207,8.787065779773243,28.987789786649138,30.366899601928736,26.618774958392642,31.09367018957401,35.54403729197965,33.762213616058,29.683363512409727,31.54393539550731,161.52713246346622,0.317722349648881,507.3908407512783
