0,1,2,3,4,5
112.13467407226562,60.686275389166305,1.7531919042664923,-0.3975469833479873,-2.64678955078125,-1.0
83.46478271484375,53.20599645716635,1.685638513864462,0.02227550382331971,-1.6346435546875,-1.0
100.63833618164062,64.51023901596969,1.5898359871175871,0.17678949532213575,-2.92987060546875,-1.0
126.769287109375,60.04883766629964,2.0742926473860184,0.7352839498903488,-3.7659912109375,-1.0
143.86477661132812,49.61331102305134,2.4724086281269773,-0.8678231433176613,-3.434844970703125,-1.0
117.546630859375,46.47235218323642,3.3144989351463847,0.7603725463252261,-2.75933837890625,-1.0
134.40353393554688,63.20674533904251,2.272497137048136,0.06575737718286873,-3.789825439453125,-1.0
122.61026000976562,45.18012955142221,2.561126018070526,-0.20180860473036608,-3.56121826171875,-1.0
125.80743408203125,64.46988685342805,2.2577228968103547,0.6002170740914674,-3.7576904296875,-1.0
88.87921142578125,79.42283674509221,1.702573122401166,0.634276648058834,-3.29119873046875,-1.0
102.16244506835938,56.15786562816288,1.6740109302036388,0.5023579643596904,-3.196014404296875,-1.0
76.94537353515625,36.09627762722158,3.0371957512998824,1.1317238066941944,-2.406585693359375,-1.0
131.25546264648438,70.38829227411489,1.595411134114896,-0.3673689334674448,-3.5433349609375,-1.0
148.25460815429688,59.0929456035544,2.748497362858852,-0.9023231731463711,-3.592041015625,-1.0
127.91156005859375,66.13136143980272,1.6989707421116178,0.2740912382833021,-3.117706298828125,-1.0
119.86468505859375,68.24390766929108,1.6179827988154485,0.07006072263382224,-2.287384033203125,-1.0
102.95846557617188,80.21033411000829,2.5613864846723806,1.0168134446711259,-3.74249267578125,-1.0
138.26446533203125,61.15978954074126,1.9240215539175454,-0.4334673016200897,-3.1834716796875,-1.0
120.20245361328125,72.3489311409404,1.6899437546311482,0.2729945377432442,-3.69085693359375,-1.0
135.51138305664062,50.35505387719959,1.5253825533012988,-0.2559391759196221,-3.59295654296875,-1.0
130.6834716796875,71.11226233952247,1.6541818545337919,-0.08512369342355794,-3.172119140625,-1.0
92.85562133789062,55.06619558045123,2.339733081069891,0.690546099825489,-1.73675537109375,-1.0
111.55215454101562,39.97756217045361,1.756282402939977,0.3091593288569749,-2.43524169921875,-1.0
101.98635864257812,40.07314127417187,1.748208009491991,0.28542575941836235,-2.28741455078125,-1.0
95.9263916015625,61.35625873579934,1.7401684211725068,0.3234671702710148,-2.2847900390625,-1.0
124.04592895507812,74.38704383782562,1.5653303296495535,0.20479244441869582,-3.34527587890625,-1.0
74.32461547851562,64.64134132319361,1.5673554240266276,0.4258780814945154,-2.103179931640625,-1.0
99.478271484375,65.92297501080517,1.5877543417103208,0.23796012857179594,-3.13616943359375,-1.0
85.4893798828125,58.31123885605572,1.5195596265251878,0.17334072334560222,-2.022247314453125,-1.0
71.61831665039062,52.74701339692313,2.3763785185364323,0.7597794443744054,-2.09857177734375,-1.0
105.20379638671875,65.80692964830926,1.564265716989351,0.14295941307745913,-1.829193115234375,-1.0
130.66464233398438,75.24207781279355,1.4771956271118052,-0.040180069131936336,-1.91650390625,-1.0
144.58172607421875,62.38252796129342,1.7772813604708837,0.011366393279369984,-2.660675048828125,-1.0
107.36587524414062,53.91106039568686,2.3704772027596324,0.15163431389999973,-3.1669921875,-1.0
107.20748901367188,47.85439287710717,2.462301077903769,0.1949513204889941,-2.55731201171875,-1.0
86.41732788085938,48.90616072207114,3.212663470319985,0.41942067274118716,-2.674896240234375,-1.0
122.72860717773438,38.10703968687493,3.3556780768282577,-0.7560516608555732,-3.191131591796875,-1.0
134.49429321289062,50.587107246444766,2.056863781180327,-0.07081399316657554,-3.581512451171875,-1.0
112.80709838867188,58.190065059671106,2.230644722476145,0.5701640104424934,-3.4049072265625,-1.0
