0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
-3.0492429388453535,9.355641536120336,7.928689163489681,-28.946072076423704,-19.88311231575884,0.13590334504814686,14.867444208612316,-15.594534453048992,-1.7164064519391633,0.7578502913025762,6.724650857035457,-18.046300360434838,-10.578832407187173,-20.607352323535768,-0.4670192773272205,10.957332074330106,-12.473862328052048,1.651107865468012,2.671133618667871,-0.9438831115689608,2.6931699953716435,-3.9398174702885664,1.8969836679382004,-8.661661019565216,6.5833759099697335,-3.672785814001648,13.59844694274989,-3.466467633991075,-0.5954865121528715,2.5973513483730897,3.220994257338588,3.9241187648142595,-11.119355278998,-6.069827611056101,-6.085409330043278,0.36223761904934054,-0.029400722887020055,-9.433716891754482,-16.965235809255393,-13.414592621162361,1.3938173997085006,5.830069264732422,-1.6613074310408211,3.0332539883351073,0.27740696273259097,-2.9198525069070214,1.172577299032507,1.0759839200180643e-14,-6.621873188672467e-15,2.5634876166247267e-15,-4.682669182964894e-15,-7.968587812171024e-15,-1.8210259689066532e-15,8.040443311152501e-16,1.4706768788896873e-14,-5.232088633871923e-15,1.6487909670383216e-14,-3.471181675429591e-15,-1.3548190347378863e-15,2.7408630920433552e-15,-9.037909309839165e-16,2.8204435315037912e-15,1.1570605584765303e-15,9.922618282587337e-16,-7.771561172376096e-15,2.7482356668162566e-15,-1.1566268776075361e-14,-3.2213814948889308e-15,3.622102617839573e-15,3.645087703896266e-16,-8.827140407507983e-15,1.1759256762777781e-15,5.352055604257444e-15,-7.104126314994019e-15,-1.4892601041260889e-15,4.729940397685262e-15,-2.499302848013585e-15,-1.865695098413056e-15,-4.2717565595928875e-16,7.422448072835763e-16,2.975050761300224e-16,-4.3346402855970467e-16,-1.5931266722502002e-15,-1.788066222863094e-15,7.693498615957139e-16,-1.2177758801357186e-15,-5.262717345244639e-16,5.984795992119984e-16,1.954165995687873e-15,-1.571008947931496e-15,1.1353765150268202e-15,-1.3942839938163587e-15,-1.66045562716155e-16,-1.2264494975156026e-15,-7.266322959997851e-16,3.4954678040932663e-16,6.03900610074426e-16,-2.5522119140308774e-16,-5.984795992119984e-17,1.6132928326584306e-16,-2.2898349882893854e-16,-1.7271340607694086e-15,-5.412337245047638e-16,-2.2811613709095013e-16,-4.0115480381963664e-16,8.247525926097232e-16,-9.141721667854652e-16,4.816026050180611e-16,-7.719519468096792e-16,-8.526165884426007e-16,1.2161495768769903e-15,-3.957337929572091e-16,4.202909721640058e-16,3.4685795902156258e-15,-2.3023033132729687e-16,3.5822039778921066e-16,1.929879867024198e-15,3.1667377053956614e-15,9.454242944073599e-17,3.9898639947466563e-16,1.2775696299482941e-15,-7.450637329320386e-16,8.795861174831776e-16,7.02779848205104e-16,2.164501217150061e-15,4.2500725161431774e-17,-2.761679773755077e-15,2.0788492455237062e-15,-5.11526584978661e-16,1.2828280104848488e-15,-6.756747938929664e-16,4.848552115355176e-16,1.1058862159352145e-15,-3.7882023906643525e-16,-4.733626685071712e-16,1.685283856911468e-15,2.0001361678012586e-15,-3.131175874138137e-15,-8.259452149994573e-16,1.0005017647696235e-15,1.6341095143701523e-15,-1.321859288694327e-15,5.221517662690189e-16,1.2286179018605736e-15,1.1718057080223332e-15,-6.648327721681113e-16,6.054184931159057e-16,-1.6276043013352393e-15,-1.4903443062985744e-15,6.689527404235562e-16,-2.426444462022559e-16,-8.647596527744383e-16,1.6445178552260131e-15,5.52292586664116e-16,-2.854704320154333e-16,9.506284648352903e-16,6.83481049534862e-16,-1.2170169386149787e-15,1.6805133673525319e-18,5.473052566706826e-16,9.852145141375779e-16,4.0505793164058446e-16,4.490331717565965e-15,-7.411606051110908e-16,8.239936510889834e-16,-3.711495086961003e-16,-1.007115398021785e-15,-3.723150260315222e-16,5.295243410419204e-16,-6.049848122469115e-16,1.635627397411632e-15,7.095019016745141e-16,1.3621916095107878e-15,1.487525380650112e-15,-5.88938620094126e-16,5.453536927602087e-16,-1.7616116898544476e-15,-6.201636426617085e-16,-2.7183116868556567e-15,-4.2674197509029455e-16,-8.654101740779296e-16,-1.4584687624275006e-15,-9.462916561453483e-16,-1.1535911115245767e-15,-1.1362438767648086e-16,6.505213034913027e-17,-1.7199783264310042e-15,-4.896257010944538e-16,2.1684043449710089e-16,6.532318089225164e-16,4.0722633598555547e-16,-2.953366717850514e-16,8.172715976195732e-16,-1.2626618500766185e-15,-8.795048023202412e-16,1.869598226234004e-15,-1.700029006457271e-15,-8.664130610874787e-17,-1.4209553672595021e-15,-7.878084035822797e-16,-1.1275702593849246e-15,8.465450562766819e-16,-5.108760636751697e-16,-4.0354004859910475e-16,-1.0434361708000495e-15,-7.060324547225605e-16,-1.7520707107365752e-16,-4.538809107203223e-16,-1.0233784306090676e-15,-1.3385560021506038e-15,1.7804768076556954e-15,-1.8995222061946038e-16,-1.6349768761081407e-15,-1.0009354456386177e-15,-4.137315490204685e-16,1.2516029879172663e-15,-6.611464847816606e-16,8.148863528401051e-16,-9.60603124822157e-16,1.5610342879446293e-15,3.9772872495458245e-15,1.5651542562000742e-15,-1.196959198423997e-16,9.11163505756818e-16,-2.2594773274597912e-15,5.811323644522304e-17,-1.7277845820728999e-15,-2.990229591715021e-16,-3.707971429900425e-16,1.716563089587675e-16,-5.41667405373758e-16,1.0948273537758624e-15,-2.7174443251176683e-15,7.37257477290143e-17,2.0495757868665976e-15,-1.994931997373328e-15,4.388850394221322e-16,-2.8866882842426556e-15,6.355593135110027e-16,6.847820921418446e-16,1.6802965269180348e-15,1.968911145233676e-16,7.359564346831604e-16,1.5894403848637495e-16,1.018933201701877e-15,3.4017927363905187e-15,-1.7490349446536158e-15,3.1295495708794085e-15,-4.701100619897147e-16,2.0088097851811426e-15,-3.8402440949436567e-16,-7.78023478975598e-16,-2.7712207528729493e-16,-1.3591558434278284e-15,9.195118624849563e-16,8.89913143176102e-16,4.982993184743378e-16,2.1076890233118206e-16,-1.8596235662471372e-15,-2.4988691671445906e-15,-1.1709383462843448e-15,4.962176503031657e-15,6.800116025829084e-16,3.230055112268815e-15,-1.4961989980299961e-15,2.8102520310824275e-16,-2.0643209364124004e-16,8.101158632811689e-16,-6.617970060851519e-16,-2.6194324487249787e-16,6.201636426617085e-16,-2.618348246552493e-16,-8.615070462569818e-16,6.691695808580533e-16,4.829036476250437e-16,-7.936359902593892e-17,3.473783760643556e-16,1.3747683547116196e-16,-7.502679033599691e-17,-5.428329227091799e-16,-9.627715291671279e-17,4.640385298237959e-17,6.917209860457518e-16,5.097918615026842e-16,9.892260621757742e-16,-1.2038980923279041e-15,1.5265566588595902e-15,7.097187421090112e-16,3.3347348320222903e-16,4.904930628324422e-16,-1.2069338584108635e-15,2.682749855598132e-15,9.486769009248164e-16,2.8440791388639752e-15,-6.143089509302868e-16,1.3010426069826053e-16,1.0213184464813452e-15,2.2724877535296173e-15,1.7135069947139814e-15,-1.2553976955209656e-15
-5.030904355778172,15.91827107928802,12.766198018153915,-24.364854439986185,-11.159615985035352,4.613156212928325,9.272438317677633,-10.326619349360975,2.329685252254003,4.30858628362717,8.59367757388387,-17.1591034131001,-2.037776351703776,-8.780907543415394,8.380876796021946,4.090617392986445,-18.39381872412391,-0.2495011248224879,-15.934891234375167,-10.783101283571582,-10.905053388516263,-7.301669803877243,7.50471524233186,-1.9676271024717755,3.312423231922435,3.0276014340107893,-8.457772743807702,-8.040472766827882,4.850373488833698,-11.551880575133623,-5.403944770125479,0.5095637124656028,1.1423579345378934,2.735795188664169,6.128808973920077,8.775425072536647,-5.84799899200214,11.170442277912375,16.073777596563886,9.963342163396867,-0.9212486217476594,-5.763856445840031,5.945538117175133,-3.2097522541838543,-0.00015326777111123862,3.3589286073847533,-0.5912556404384023,8.593115368576987e-16,-1.3598172067530445e-14,3.1577388273640317e-15,-1.4393380150939938e-14,-8.204801584237725e-15,-4.092863201132779e-15,4.98212582300539e-15,1.6286342933991005e-15,-8.177052784885674e-16,9.917807135446932e-15,2.239311167051561e-15,5.1464908723541924e-15,1.1830814106161824e-15,1.708702623837155e-16,-3.0850430716988786e-15,-4.485994908876023e-15,-7.749443448057391e-15,2.0474073825216266e-15,-6.541100126822297e-15,3.301178774783864e-15,-4.642120021713936e-15,-8.348356728138384e-16,8.82228860278611e-16,-5.210675640965334e-15,-3.0574501264091225e-17,-5.261199462203159e-15,3.0962645641841036e-15,9.751422759551875e-15,5.552958266819008e-15,-7.344277096199558e-15,1.1275702593849246e-17,2.391424731851277e-15,-4.00043496592839e-16,-3.8510861166685117e-16,-8.4893030105615e-16,-1.3154624958766625e-15,-1.5107273071413019e-15,6.526897078362737e-17,-5.603156827405087e-16,-3.6361430359732605e-17,1.6733576330141275e-15,-9.577841991736946e-16,-2.277366663305802e-16,8.741922116750622e-16,6.085626794161136e-15,9.457495550591055e-16,5.310422240834001e-16,-8.795590124288655e-16,-7.616520261710669e-16,6.370229864438581e-16,-1.3615952983159207e-15,-3.7322575585641005e-15,1.6467404696796084e-15,1.97758476261356e-16,-7.309691046897271e-16,2.0266991210271534e-15,3.378373969464832e-16,4.597017211338539e-17,-2.1679164539933904e-15,6.315274366820722e-16,-1.1544584732625651e-15,-2.7517051137682103e-16,-6.021658865984492e-16,6.38174951252124e-16,3.531246475785288e-16,-8.882326298087495e-17,-3.668940151690947e-16,-6.753359807140646e-16,-1.32164244825983e-15,6.57677037829707e-16,2.9483793878570808e-15,-7.348722325106749e-16,-4.2244853448725195e-15,1.3742262536253769e-15,-8.808058449272238e-16,2.2317488568984745e-15,-7.062492951570576e-16,-1.2268831783845968e-15,-8.400398432417688e-16,-1.9788858052205427e-15,-4.173256792222579e-15,2.426444462022559e-16,-2.985675942590582e-15,-9.327391289892795e-16,-2.2833297752544723e-16,1.2744796537567105e-15,-3.2575396373413223e-15,-5.302832825626602e-16,-2.857631666020044e-15,-1.3307497465087081e-15,-6.995272416876475e-16,4.548770214662934e-16,-1.9255430583342559e-16,1.908412664008985e-15,-1.8565878001641778e-15,9.43689570931383e-16,5.76524505219167e-16,-6.052016526814086e-16,-3.668940151690947e-16,-2.1597307275911248e-16,-5.843849709696869e-17,-7.011535449463757e-16,-1.40203603934963e-15,-4.909267437014364e-16,-2.2236986557677696e-15,1.5527943514337395e-15,6.675812246753621e-15,-7.40997974785218e-16,-7.463647755390213e-16,7.916844263489153e-16,-5.148198490775857e-16,-2.288547498209559e-16,1.7954387976359953e-15,1.2205405956755566e-16,-1.8843433757798067e-15,1.0091753821495075e-15,-3.6071406278592733e-16,2.731755793794477e-15,-6.296504116709567e-16,-1.988209943903918e-15,-2.1304572689340162e-16,2.9493009597036934e-15,-4.887366553130157e-15,1.345494896054511e-16,-3.8977068100853884e-16,-1.6608893080305442e-15,3.157196726277789e-16,2.3691985873153243e-15,6.699556274331053e-16,1.4218227289974905e-15,2.3095674678286215e-15,-7.202897132907449e-16,1.730386667286865e-16,-2.396086801192965e-16,1.83100062889352e-15,1.9161647095422563e-15,3.2094552709915902e-15,-8.463553208964969e-16,-1.5011863280234294e-15,-1.1982602410309795e-15,2.5804011705155006e-15,7.3075226425523e-16,-4.1405680967221414e-16,-9.122477079293034e-16,1.6718397499726478e-16,-6.906367838732663e-17,5.314759049523943e-16,-2.66496893996937e-16,4.877825574012284e-16,2.856872724499304e-16,1.8128097493182865e-15,1.266890238549312e-15,-4.5128094308872525e-15,3.587624988754534e-16,2.1598391478083734e-15,6.214646852686911e-16,1.5506801571973927e-15,6.507381439257998e-16,-1.6897290858186587e-16,3.2081542283846076e-16,-6.436772772774879e-17,7.855586840743722e-16,9.462916561453483e-16,1.5159585826235444e-15,-9.71661986981509e-16,3.467278547608643e-16,5.030698080332741e-16,-1.1752751549742868e-15,1.962405932198763e-16,-1.833385873672988e-15,-1.457167719820518e-15,1.446325698095663e-16,-9.377264589827128e-16,1.7850304567801345e-15,1.2207032260014294e-15,2.949029909160572e-17,-7.385585198971256e-16,1.0430024899310553e-16,4.776994771971133e-16,-2.559801329238276e-15,-1.0523808387230549e-15,-3.217261526633486e-15,-1.1787988120348647e-16,2.054563116860031e-16,1.4840559336981585e-15,-4.505944228849756e-16,-2.4906292306337008e-15,2.1738253558334364e-15,-2.7578850661513776e-15,-4.358492733391728e-16,4.911774654538237e-16,1.1416648876272362e-16,-3.6692112022340684e-16,7.415468521350388e-16,5.460042140637e-16,-1.6518904299989146e-15,-1.2103490952541929e-15,1.997046191609675e-15,2.25730892311482e-16,-6.640738306473715e-17,-9.398406532190595e-16,-3.253690719628999e-15,-4.2654681869924715e-15,-4.854786277846967e-16,3.752423718972331e-16,1.1606384256457325e-16,-1.914701036609401e-15,1.0654996850101295e-15,5.117976355217824e-16,6.143089509302868e-16,-1.9418060909215384e-16,3.3436794999452957e-16,2.2583931252873057e-16,5.5294310796760726e-17,1.5658047775035655e-15,-7.663140955127545e-16,-6.208141639651998e-16,3.318742849978129e-16,-2.656295322589486e-15,-9.80118763926896e-16,7.886486602659559e-16,1.730169826852368e-15,1.4856822369568867e-15,-1.377804120794579e-15,2.75398193833043e-15,4.940167198930201e-16,-2.482822974991805e-16,1.2851048350470684e-15,-1.2212453270876722e-15,-1.126458952158127e-15,-6.910704647422605e-16,3.8651807449108233e-16,-9.158594564163958e-16,9.73613550891983e-16,7.052735132018206e-16,5.541357303573413e-16,6.822342170365037e-17,-6.112731848473274e-16,2.0133634343055817e-15,6.691262127711539e-15,-1.0323773086406973e-15,3.611206386006094e-16,1.2429293705373823e-15,1.6449515360950073e-15,2.714842239903703e-16,1.8534436138639698e-16,-1.9418060909215384e-15,-2.160923349980859e-15,-3.638582490861353e-16,-8.108748048019088e-16,-1.1726730697603216e-15,-7.90130967923651e-16,9.097540429325868e-16
-5.2479827111871975,-30.643011272523744,-17.509650473072664,-22.858148617657342,-15.571259750584183,6.481575360775382,12.134141913678803,-0.9343087128905025,15.725888734946475,-6.611585771467278,-6.346267328791757,-21.62397639240196,-19.398296180611688,1.2703769463647456,-4.054301694971538,-12.130724300095283,4.652879123171054,10.610168772104304,1.3572076257678864,1.5652546511926866,-7.364869857801422,10.928231219373629,-15.962019168841188,-6.043348074356347,-10.497480244555447,-2.04438077486559,-0.399189154081568,13.19992707468041,-7.6189912808583244,-2.0812657557545977,-0.9073854251728629,-11.751257233439903,9.672226384802089,10.679672241973204,-2.8477197572188286,-5.2550026005746195,3.697825730218572,-4.4444579763894785,4.4869294424465505,0.9582481676870053,4.327240683256273,-0.6458811963948328,-1.3401881630878316,-4.510972709671974,-2.1005864853467675,5.090821326399727,0.9073977952108877,-6.472470129303964e-15,1.6817276737857156e-14,-4.731024599857747e-15,1.1128251098391218e-15,-6.44249193923474e-15,1.444157293750692e-15,-6.5867450382839365e-15,5.08685975286749e-15,-1.33845842395508e-14,2.50228440398792e-15,-2.3973878437999474e-15,-9.074338502834678e-15,3.08607306376274e-15,-3.940424375681317e-15,-3.5479431892415647e-15,1.4354836763708079e-15,-3.4139358007223564e-15,7.181755190543981e-15,2.418204525511669e-15,-5.464378949326942e-15,1.1518563880486e-15,2.843211777125987e-15,-3.847833510151055e-15,-2.5153490401663703e-16,4.629976957382098e-15,2.873569437955581e-15,2.8497169901609e-15,2.9004576518332215e-15,-4.773091644150185e-15,-9.614704865601453e-15,2.648055386078596e-15,4.432218481120742e-16,-3.387047586844716e-16,-1.222980050563649e-15,6.097553018058477e-16,-1.0937431516033769e-15,6.375108774214766e-15,5.030698080332741e-16,-2.5760643618255585e-15,1.0731433103261523e-15,-1.635844237846129e-15,2.1423834928313568e-15,-1.9094968661814704e-15,-2.272054072660623e-15,-6.904199434387692e-16,-1.6348684558908921e-15,-1.5933435126846973e-15,5.937091096530622e-16,-1.1622647289044608e-15,1.0863705768304754e-15,-3.916138247017642e-16,-3.056582764671134e-15,-5.134781488891349e-16,1.5135462327897642e-16,3.694961003830599e-16,-1.1093556628871681e-15,-1.5092094240998222e-16,-4.982993184743378e-15,-2.2367090818375956e-15,1.5725810410816e-15,-1.6518904299989146e-15,-1.0390993621101074e-15,-9.475926987523309e-17,-2.8155646217276065e-15,-4.040170975549984e-15,1.2281842209915794e-15,-4.85722573273506e-17,-2.837357085394565e-16,2.393918396847994e-16,-1.2793585635328952e-15,-8.847089727481716e-16,1.1171619185290638e-15,7.73686670285656e-16,1.5897656455154952e-15,-6.713379852030243e-16,-1.0950441942103595e-16,7.676151381197371e-17,-3.2890357104520263e-15,-1.2247147740396258e-15,5.447031714567174e-16,3.0726289568239196e-16,-1.5569143196891844e-16,-3.0270924655795284e-16,-7.246807320893112e-16,1.5916087892087205e-16,7.4593109467002705e-16,-9.074772183703672e-16,1.4961989980299961e-15,4.727121472036799e-16,8.933825901280557e-16,-1.0885389811754465e-15,8.552186736565659e-16,-3.9898639947466563e-16,-7.494005416219807e-16,5.377642775528102e-16,-1.5057399771478686e-15,-9.896597430447684e-16,1.700029006457271e-15,-1.1015494072452725e-16,1.2663481374630692e-15,2.5222879340702775e-15,3.89011739487799e-16,4.779163176316104e-16,3.608224830031759e-16,-9.020562075079397e-16,1.951563910473908e-17,-7.949370328663719e-16,-1.033895191682177e-15,2.0990154059319366e-16,5.152128723651117e-16,6.223320470066795e-16,-7.901665433074356e-16,3.122502256758253e-17,7.767224363686154e-16,-1.1379786002407855e-15,6.782768791069316e-16,3.015816762985679e-15,1.0286910212542466e-15,9.721498779591276e-16,2.7302379107529973e-15,-2.690556111240028e-15,-2.6979286860129292e-15,-2.4034593759658662e-15,7.511352650979575e-16,-6.262351748276274e-16,2.0122792321330962e-16,-4.0592529337857286e-16,1.240327285323417e-15,-2.220446049250313e-16,-3.885780586188048e-16,-7.24247051220317e-17,-2.972882356955253e-15,3.122502256758253e-16,4.410968118540026e-15,3.0322966360074588e-15,-2.022687572988957e-15,-3.937822290467352e-16,-2.0023045721462296e-15,2.2707530300536405e-15,-1.3895135042574225e-15,-3.2786273695961654e-16,-1.3335686721571705e-15,1.315354075659414e-15,5.282232984349378e-16,-2.220446049250313e-15,-1.6995953255882768e-15,-7.112366251504909e-17,-2.0729945537922845e-16,4.2240516640035253e-16,-4.0679265511656126e-16,-2.6512808875417404e-16,-3.1350790019590846e-15,-3.9365280241239475e-15,2.639381768698712e-15,8.144526719711109e-16,6.722053469410127e-17,-1.790234627208065e-15,-8.795048023202412e-16,-2.5012544119240587e-15,-1.3209919269563386e-15,6.224675722782402e-16,-1.2855385159160626e-15,-5.551115123125783e-16,-1.0213184464813452e-15,-4.805184028455756e-16,-2.1510571102112408e-16,-1.0148132334464322e-15,-3.400058012914542e-16,-1.5100767858378106e-15,5.78096598369271e-16,2.1597307275911248e-16,4.614364446098307e-16,7.806255641895632e-17,1.785897818518123e-15,4.904930628324422e-16,1.6063539387545234e-15,-2.1588633658531364e-15,-8.257283745649602e-16,1.4641066137244252e-15,3.833738881908744e-15,-2.2412627309620348e-15,2.089474426814064e-15,-1.249380373463671e-15,-6.071532165918825e-17,2.4728483150049385e-15,4.40619762898109e-16,-8.673617379884035e-18,-2.149322386735264e-15,1.6254358969902682e-15,-1.6757428777935957e-15,-8.809684752530966e-16,1.3747683547116196e-16,1.871766630578975e-15,1.5063362883427356e-15,7.650130529057719e-16,7.658804146437603e-16,7.424616477180734e-16,5.650861722994449e-16,-7.060324547225605e-16,9.152834740122628e-16,7.914675859144182e-17,-2.9334173978767808e-15,-1.3704315460216776e-15,-2.9561856434989764e-15,1.721713049906981e-15,-1.0928757898653885e-15,-1.1796119636642288e-15,1.22514845490862e-15,-1.9914625504213745e-15,-8.396061623727746e-16,-1.3253287356462806e-15,6.201636426617085e-16,-3.5171518475429764e-16,-8.951173136040325e-16,-2.9004576518332215e-15,-4.649058915617843e-15,1.0408340855860843e-16,-3.1159970437233397e-16,1.7277845820728999e-15,2.393918396847994e-16,-2.896988204881268e-15,-1.8041124150158794e-16,-1.448494102440634e-16,-2.0816681711721685e-16,7.055987738535663e-16,1.6566609195578508e-16,5.898059818321144e-16,-2.233022794451145e-15,-2.6773288447357046e-15,-1.6724902712761391e-15,5.151695042782123e-15,4.354155924701786e-16,3.1780405130438227e-15,1.222980050563649e-16,1.3877787807814457e-17,-1.2065001775418693e-15,7.383416794626285e-16,2.351417671686562e-15,-3.616898447411643e-16,2.693158196453993e-15,-6.370771965524824e-16,7.756382341961299e-16,-8.482797797526587e-16,-1.9168694409543718e-16,2.1996293675385914e-15,-3.0487765090292385e-16,1.016547956922409e-15,7.138387103644561e-16,3.859759734048396e-15,4.805184028455756e-16,4.5102810375396984e-17,-1.7275406365840906e-16,3.7838655819744105e-16
