0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-1.2479435320746286,8.692258716784938,-11.157747667460992,-0.8835401000907492,15.585063801737036,-9.810320661242146,-10.631656355289072,-9.727476427078285,3.378488320642593,-1.7367584901039625,1.6615264454730905,-14.14639165593486,11.355406257726417,4.343166545896783,-11.327203890016555,1.8765243617066905,2.1693684604540704,-9.524181523483485,-3.8593600701852124,-2.583219523871384,-4.151690238263285,-2.390378225251876,2.800375112730215,8.991257294752225,1.4717142228908324,-3.294225446569277,-12.050470666581221,0.35179692968733994,-3.172303596323433,6.402045863898874,-8.397332429360839,-6.2898863622787005,-5.235381410402615,-0.5418787176909636,-1.8058121222575578,2.0241716072552403,0.7560712782939659,0.6781084160608724,7.42925548760495,0.5267124859959128,-4.3473903841490715,3.6301571836178765,3.93902629822646,7.5644691664923505,-3.683520120645305,0.4531327673653299,-8.276049109611991,-5.756084421869388,-1.3830892303095352,-1.5457979943056392
0.4636093108906279,0.9778856234117581,-15.205737780896776,-3.9088700087874826,8.298001394404666,-13.357001545318989,-15.893356909947292,-9.079501287191624,-2.266672943079377,1.1890730671095093,0.8437842195312939,-7.228142601975559,8.125525169093756,-0.9452115572775693,1.9307968286078563,2.669844553611443,7.176247492688625,-4.731814322194791,2.580379592150244,-2.745313568430417,-5.208455280455677,-5.69085502152132,-4.067805466153779,10.38149645233185,4.48245183587496,-4.500804659243185,-10.071468880603131,-1.122452636563558,4.981627424415217,3.1420768394991416,0.9085947703077977,-8.25779373515421,4.975211661628776,2.477079038583451,1.2363209634402381,-4.928019324008054,-3.1535109199052793,9.94239970632021,6.009180706526819,-2.746381054787825,-4.572077054381013,-3.57703758888219,0.11058368984082975,2.896871560916693,-2.8790631013566457,-7.767927000778402,-3.348994605252538,-6.698944602790303,1.2268762257171542,-0.7661314108251225
4.701187142381614,-2.07379581466301,29.155928259119133,16.209433263644005,16.912030929300737,0.8621844926964892,-6.958786405425848,-2.308059106367635,3.3645204809266316,10.989325174104533,7.101487172938276,2.0133234887141658,17.112070907439872,6.907116482958078,-3.4281816527119413,-2.663642705466177,2.0741051366033436,-12.54805281076518,-5.654632155582333,8.133824343895382,-11.490703411669479,-6.053085798665619,8.807605280128358,0.03252918614429813,6.790196742568279,-6.202873602816429,-4.807187075555392,-3.5555221372298433,1.2793134678075193,7.021133855141747,-1.1894067372958053,-0.2636337890363128,2.765312860775704,9.289136108244152,-8.92456942908916,2.11167279464278,-4.3677068355123865,-5.815113081564459,-6.242553692702913,0.08085515354415944,-1.8042143778167656,4.890735293904917,8.655855353835417,-0.30661885768332886,-0.15500183423654781,1.893983649456872,6.246182388721716,3.544357070224897,1.039087194352878,1.3942195958771793
20.76466782468457,-6.033026053338482,7.026622973401821,10.513359919808877,14.048499372023032,2.689670988002806,-2.182484637692496,2.5533622808154397,6.454737936987025,-9.964935225991463,2.9850918127193853,-1.1010956522233653,-12.635554002745438,-14.590459949456077,8.398882134188757,-2.9727848008752202,-1.8739110123067173,-5.499915317138176,-2.9549115601640232,2.08344895642957,2.298629318412326,-4.752713186505967,0.3120631014744376,6.4033932123799655,6.78128852299798,6.765622957375518,-2.3011910656916132,5.952857975546333,-2.218131044766138,0.52537720807116,0.005480124178227133,0.5925796843160954,-4.665896823182119,-2.8479588002912024,8.699930768460888,-7.445605372029712,3.9167995349887,-1.978802451056215,-2.3179661784814276,2.031108878107147,-1.337500510247668,1.9740791163111504,-3.311072629780482,0.18934959304960897,-1.276139107791674,-4.833417987722529,5.666766633188656,-5.519383110445568,5.7521600186730595,-3.7825731511770133
23.647431202107594,9.871317961498958,-6.894041181676249,-2.301529837937905,-1.2471258037556432,5.711173924556192,-16.680800256238882,-10.27063598087773,3.087926673413619,-3.4643477809610843,-4.69315554626672,3.2647890813243228,-9.816397808235811,2.7468416664723163,-1.8209837752418396,1.4521887629456434,6.544941397019871,-1.6266353437199872,8.871756999785081,2.493301918040359,2.8573272644359515,-3.5260454660149327,-0.9352765373178309,3.625812041015576,1.3469028182581788,-1.1635471591396398,1.9024418234699836,2.188059762252694,-2.7531144154601894,-5.672661503097011,0.8249992709071146,2.414068161294472,-6.237268261306524,-0.9986824694621184,3.6270277720724016,1.038990785519886,-0.34749501470649974,-1.3792545105534628,-0.3020559339672422,1.3040988659459407,-0.3389442913365713,7.1748813622313845,2.457383790627491,-1.9583471668331933,3.823654963862795,-3.5730305187784217,3.9069728512439834,-1.600639897505125,-3.5375234193508835,7.873395763258533
6.111065944979617,16.14442035930718,-0.9091618044462385,-7.363232222979452,-20.040621284328267,-9.161080260211682,7.62445300757171,3.6202600417129864,-6.91536152427872,3.285337245442259,14.629328291994602,-8.133077746013086,1.3347157090573472,-5.087262687171771,11.782000537162881,2.7483592190196755,-5.120658157318967,1.431853363213392,0.1878883227316519,-2.4144755335879786,-0.24330440987941615,-1.956564553347796,2.713257511977649,0.40469915382335786,4.992425982092203,-0.4176652899499588,-4.715173275125993,0.40244964493611035,0.1771831574706387,6.804394956418553,-6.604673179308853,-4.57554819037287,-6.842546847001865,-4.572738997811217,3.818479766351222,-6.451010400022062,4.510701009153292,-5.499704795332061,2.482675467121353,2.3875990325304084,-0.19140645076188625,1.1524582685739695,1.8733904407241697,-4.838324371155685,1.8952584224582179,1.3091075983455494,-2.648879114670652,-1.6703025981057242,-6.717733791874554,2.368376761680827
-25.69910098478232,-1.5648725884900598,7.061757659282618,-1.8650453719273465,-25.10837815711909,1.801145811558134,-4.174080301454298,10.639131343662235,20.430218026898523,1.9725595990463713,-7.274101791244011,-0.8873906380302606,-7.268334064952947,-16.156921043566598,8.34216239165556,-4.259040828613663,-8.295239992126303,6.358205738690473,-5.188034236835142,-0.17823691551569903,-2.63900220365809,1.5497609597391613,3.249956233404481,-1.4843766442925062,0.8520044596994704,1.6277471936148833,1.8904778875567185,-4.777634133372084,-4.455808113278196,10.175690812018747,5.79994544572949,-4.262097059070555,3.9871307818900035,3.5758537134307335,4.353829871785877,10.870205909951151,-5.558304087502964,-2.0736751354001677,11.816895584968671,-6.882655304640402,3.555805444633069,6.163902852462563,10.510520684698193,3.6866133678963395,-0.2952939348185635,5.436866516170116,-1.5329446580589918,7.257015729988721,-9.72117687197682,-7.114858545711573
-3.8085374058746937,-10.232611875475412,-6.994014778749884,-4.996959887008972,-21.109503234936582,-2.183339694741464,-16.219378547509866,9.685081276895799,11.60602062490459,4.8138977956932045,-3.1635649822785457,-6.276350784147825,-7.898413343618364,-19.769584136715675,7.876219140304992,-3.637655424797736,-12.722792981583394,2.8845152593710726,-2.070249197621887,1.1342188266670745,3.5829430267712636,-1.4117965760980948,1.9411255301441341,-9.575675111906275,4.3063491629462565,0.7292192380100413,5.075651135698464,-7.240645981241898,-11.448661051828353,7.817942514693601,-7.585500131736735,-1.7046378513014397,-1.903633467911687,-1.0805106050324909,-0.7751432075573959,-6.10855159297823,6.849633809394499,-0.7807264932087399,-2.840890919021733,-8.794630163251378,2.4320777667755054,1.3193345404412502,5.107473988561419,-2.463180502071928,2.7838837658279005,-4.258115013261031,-4.82817161398212,1.8395176561538191,-2.994171401438048,0.9109746540938471
6.377486436600257,0.807478126423957,17.562283731546497,-5.200242088044836,-22.84872544457249,9.407378476663458,4.601582168261422,9.225002842822601,10.670183672032916,-7.964494485949601,9.61787409570263,5.880020973902722,-2.5933198760598324,-0.11036768549193339,7.517745785591869,-5.425708716407238,-5.975547842402539,17.141085429687198,-10.693116453212188,-6.970276554618472,7.754608159854057,-9.73813127712398,7.224956914920673,7.251951100948192,-2.628520242483117,-9.266529808956564,-3.7387349615910037,-4.2912161324180165,4.505299824413923,-0.7313042836615866,-6.456895605730155,-13.66112430634358,3.4871494299891657,17.271591823044226,8.332592111493685,4.5091880815954735,-7.665556532738622,-0.19591164271096276,9.96289246593283,-2.00997517378397,1.6785181059169312,0.8074086119803316,-4.141017510164791,-0.7111484796279639,-4.146502187112874,2.838279048284087,-1.8990585799683426,5.938047703443044,-10.38062287428239,-1.6947123424052353
19.429365448742978,-2.6040211330364476,10.54106084931783,18.442541134807115,-6.424057243994068,-3.0748325260303493,-4.6555479868371235,17.54988156694848,9.089165035841024,-2.032676379284246,-3.888120582285238,1.2284258448745475,-0.7783861793799758,-2.774493384875692,10.28443137253803,-4.734454841955256,-4.079692541898382,-2.6567377192553203,-0.4290233425723726,-6.428414207058612,0.5930854265083835,-2.3770167190195957,-10.03375085289721,3.430754118211814,-3.1090530555463194,-1.2950317200060821,-4.056179141573396,12.188320491321209,-9.140871858919118,4.905952751534001,0.3649710988690342,-7.313450566419513,-3.821004918261626,-7.444495108375666,-0.4692228680451356,-4.156215963524726,-2.1386118762491932,1.4697953031440032,-8.836607061456663,3.3521947399275316,-5.776093806648172,-0.27696673581601916,-0.7483821704172238,-3.392145528774622,-2.8725978003682924,10.078947758842506,-0.3504129720585558,1.942827805273181,5.2214372252833305,3.1189627757912146
